feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,label
-1.6198502689159735,2.140143904146246,0.1686224178666475,-1.7757893547477472,-2.9826644570374077,-0.919226626093319,-1.2168450180558978,-4.070222636557079,0.016815031043253697,0.9140473680506183,1
-0.06697997444244508,-0.8537183932422228,0.5394509908573787,0.607172251891146,-0.6261402744810269,0.9654815936222505,,0.6540599519967185,0.5812111291243358,0.04512694715463794,1
-1.2722234294504573,0.728937331852282,0.21595613800444824,-1.4809761619786292,-2.858572820131043,2.1928523424997715,-1.4776633697551964,-0.005107637891273442,0.1594001038472238,0.4330403604877451,1
-1.5892177763738808,0.13525346836016872,1.4775856965903,-0.060002868478135296,-0.0224463243104448,2.191915536497644,0.061877887370904716,-0.9372520016576502,0.714571571990682,-1.4962473008720458,0
-3.2573517067282762,,-1.4523087395271133,-0.47295853508715346,2.830378445585565,-0.8270619503704507,0.5014448519678332,1.0345766126852292,-0.7866086586916367,1.9691466016699344,0
-0.2201562626046329,,-2.069723239866366,-0.5233040426607474,1.0901010536448017,0.8176604183206089,1.302873390663193,-0.5341212390855423,0.47569296977985187,0.41799853423665123,1
1.456204365937519,-1.1847343618027284,-1.9941140175886904,-0.26920766154740233,0.7502664993712589,-0.6535683423618488,,-0.5545458806135474,-0.31442969712612845,-1.5417065656263356,0
-0.49816699250221713,,0.6246107553887839,-0.6492064116521465,-1.9773180693291352,0.313186609368111,-0.13393392687377692,-1.1230852673783902,0.960231828161047,-0.6879902657174161,0
-1.1933404378813908,0.9418861125375224,-0.280450677870423,0.20260586576911513,0.41221128284800773,1.2953662958810517,,-1.372133416603606,-1.7124281847649407,0.9079117357163485,0
2.33719010323001,-2.128279970594163,-0.9548349683853123,-0.6561184971962708,-1.8088089733350352,-0.5555959266049059,-0.9830730227009523,-0.8980543339967135,2.3193386754209273,1.5553190633474525,0
-0.9881344384475406,,2.0401223177070187,-0.6864684528177579,-1.6860097803843974,-0.1778250078406814,-2.324424392832646,-5.6501897299132455,0.053049405295672064,0.19269514911856106,0
1.454266143958826,-1.0576666638393002,-0.45865932038281365,0.6906336920740085,0.7165983667728866,0.5774961995598239,1.583627082093475,0.8798382210189892,2.03081724230452,0.7703266464499491,1
-1.2545644983162765,0.7779968495632155,0.3276402088592243,0.19699260688693523,-0.05642234557685222,-0.31610266553983485,-0.245606792668984,-0.7612058608191501,-1.6521217403163329,-0.8112727678402681,0
3.1483419520697424,,-2.1604026310984015,-2.542313547992685,-0.373816002199837,-0.43379904637082306,-0.8576871013929757,0.22771055626370773,-1.4433793927489575,0.8984130058813806,0
-0.4322384218453604,,-0.47531488688465734,-1.703794570821298,1.856697967473058,0.3850943195625088,,0.04728097257998576,-0.30316419326278726,-0.6987293059187806,0
-0.5782752818395692,-0.41000585026268377,1.1156112415236334,1.0492357045339615,-0.8365848067373499,0.9882938330971429,,-1.3200198303559085,-0.09058146161716321,-0.31621122505602317,1
0.18428900355415323,,0.414856787786675,0.11437576593328767,-0.8020204235713257,0.31090561609780487,-1.6779652441918655,-2.776966102784744,-1.1083639581427998,-0.5403200781907156,0
2.6720687665575333,-1.3667796492072681,3.816483225972819,0.08822485747532637,-0.38960431596320877,0.5633755766457473,,-1.5586605156185602,-0.4971527782041585,-0.5242014936055541,1
-3.253620022995485,,-0.25096289915055847,-0.25349366129531853,2.312482857862668,1.3032947412655265,1.0489220465695248,1.3411898604231645,-0.1348857550245394,-0.0489620587069034,0
1.4759688725504474,-0.28292576222268384,-3.605366967296355,1.1003965378136797,0.4704458747606913,0.19250953553324276,0.36179543359933564,2.1457834206984323,-0.5005646741982791,1.2751695004942918,0
-3.6861083131351613,,-0.3627392814781787,-0.5171357273386028,-0.21902583950008297,-0.893189716149257,-3.0299389196294633,-0.5436026039868664,2.1172711734431715,1.527943019293791,1
-0.23930618736607856,,-0.3698375543344079,0.4826742141909833,1.4439660704377064,0.5871799132758577,,0.1809065465550651,1.76064059352998,-1.714020476471207,0
0.6005259420203302,0.695010183169309,1.351835138072519,0.8312516958131427,-2.9068768533501834,-0.49706621765736125,0.15053218886191178,-0.4733319394865135,0.3958800035700611,0.3280388811133758,1
1.4173645968270339,1.5094466319672017,-1.922476917151572,0.7205961230648443,-2.1609503796870797,0.2916560736930917,,0.3233065933091622,0.7944701046672388,0.8043610230061424,1
0.583945125810891,-0.4501595555806345,-0.8682596523597637,-0.5823911482397598,0.6462002044314055,-0.03220628793257311,,-0.11880591332463614,0.3144227167289538,0.39748789884736235,0
2.2227038900284493,-2.061054151807192,-1.6376173025188039,0.40521029412831244,-1.695792701631214,-0.638828165839942,-1.5817260684057026,-2.270529461720719,-1.3098280423821238,-0.4065130743042882,0
-1.6776448406540205,1.7589533865370175,2.183869755035819,0.9646135940647179,0.5788996632586384,-0.6235485723380785,-1.567065086089859,-1.5188733388036457,0.4842669652544189,0.8771313767103998,0
-0.275157605257793,,1.330896933832962,-0.3478130956044409,-0.20413954164958342,1.1410055867420388,,1.1665681927872495,-0.07203997635327923,0.7587559172352559,1
-1.616336408507299,,-0.18632821296715119,0.8620190411209271,1.7014192016279384,-0.1912724597172355,,0.23292775844891256,-0.15744157290586883,0.9003745620147101,1
-0.6687296882646308,2.0563770098791885,-1.073611229892065,0.09841845388398629,-0.2977248895079849,-1.1411278793736215,-0.668326594460229,-0.32679156323137604,0.6288844614676175,0.4871927336904667,0
-1.3369834688199087,1.5206565145026159,0.21589681096340074,-0.04844104601614751,2.8256984944209256,0.43591600928625857,-0.41850309823447,1.224836740972479,0.43089031906275266,-0.5546608332664228,0
-2.576169869189121,2.239109398864397,0.2370572061658609,-0.9483474720005549,1.1496035721512663,-0.8041661421065806,,-0.6944765154130703,-0.3299803074258261,-0.9453083290040736,0
-0.7116454687237814,-0.8087378066457996,1.3830831944565425,0.05347659247096472,-0.019347775091066277,0.20567191732810186,-1.0860248818786924,-1.278633399207337,0.0060485240903830105,-2.0977984796080182,1
-0.6009247462100604,,-0.624240169820198,-0.5759884080988011,-0.0901998467600083,-0.6312661088179002,-0.7309363829455908,0.917361016931417,-0.6106881388295379,0.9866167611421451,1
-1.3455107351949551,-1.3165433886668585,-1.2491200511464802,-0.30407816401136306,0.3975399486591328,0.12126798597227534,-1.2825330636956802,2.197585718646581,0.3442617402806874,-0.21472820980466178,1
-3.0110344296324425,,1.5711300552222767,1.0785393065969529,1.482476652142676,1.1636193176993483,,-1.2519617495809392,0.005661309231509867,-1.478236079319358,1
1.0783028322959425,0.7867408406148735,1.2798366973838495,-1.4749510875989895,-2.463416372551083,1.3933175436924021,0.33267627287485135,-0.9598138953456071,-0.8149205435390461,-0.8898392747439593,1
-0.9092303356388691,1.0184971992373606,-2.159056916507069,0.11769128829579331,0.676979057181652,-0.35582574266927125,,2.6949834172747993,-0.3628842329241595,0.1221483534898358,0
-1.8449653013812,1.8769810655718229,-1.8376635910594747,0.5924984215295475,1.4789949449696036,0.215603388898086,1.0025976061230917,1.7870376893375757,1.4665345207166116,0.22037644701167788,0
1.4848183395181989,-0.3623832503540224,-1.8026360142483056,-1.214703928490693,0.7083321830243043,-1.779141903149668,,-0.803723300628927,1.3100830848177263,-0.4033951686615085,0
-1.2442484668690197,,1.5612177492805872,0.19608217733319547,0.7139421767202077,1.2638138110709067,,-1.1093921312946113,-0.135516011514525,-1.3062113291308677,1
0.7422939136886237,-1.9792043643980133,3.020951607267566,-0.86967399211807,-1.0070421687278956,2.0773283755819074,1.1771031224906616,1.129924110976324,-1.1250854827130463,0.5009080117710527,1
-0.8094535881794318,1.0619947162230683,-0.683215643379391,-0.5691199254948018,0.8318884630493057,-0.1766660460571182,-1.5233044406317213,-2.0063536724037148,0.25330762920885586,1.6494171021416126,0
-2.1376091948495253,,1.2677312766484925,0.6037594786182908,0.10638266166954868,-0.005708411481602123,-1.0210341440207893,-1.267375464270136,1.1008003796028063,1.4697894022706675,0
0.8555517389547482,-1.3945304685375979,0.5165145642802561,0.058697161268277655,0.656158952349168,0.4867371588606347,,0.6388715228088346,-0.8833317833728973,-0.4742936863293506,1
-1.2928837520689451,,-0.8712738683081307,1.243913645720379,1.7102641065015338,-2.4841577426161576,,2.8788012809902357,-0.47483764306225346,0.07569917745831777,1
-0.021906924539655093,-1.690898165654544,3.314750834887723,1.1314472602845485,0.3178160865596794,-1.37826587930422,,-1.4259828597757898,-1.638634270673601,-1.3257224111547126,1
-0.11926769403286619,,-1.1168776170190329,-0.06489432367129845,0.7751685720363263,-1.4083887143462073,-0.5894185437844204,0.19829125874141917,1.4505456478399459,0.5643002037269549,0
0.9956689051396317,-1.673663044212299,-2.4928943206708327,0.4647858770762998,0.58550940521034,0.7705010025608595,1.1654691182757089,1.533254465871075,1.6218481309921213,0.9227173464428178,0
0.7682460467689756,,2.8576413403464995,0.43663309265821,-2.0957752455799383,-1.588330249778116,1.1297483462501183,-0.35981009471286596,-0.9260226337758178,0.8054208254496843,1
-1.1035193618599446,2.395258037952007,-0.4813005461277657,-1.00263990799171,0.5451125172649015,-0.6132938090417401,-0.4923655010870919,0.49223314937993123,-0.09023921834416349,-2.26056021795419,0
-2.928466742427591,,-0.7687635998409807,0.6419230426601322,-1.0905114149691189,0.21039809691712885,-3.3842903451668254,-1.3043242443068408,-1.1390758673668742,-0.5063657922948606,1
1.2782805355061204,-1.8392523596072727,0.8501980554232675,0.6781278845695001,1.3658965385571724,0.5163237139658955,1.4336753370574795,0.34820284014972847,-0.5269723090828854,0.9961799786935557,1
-1.101446770086405,,-0.7910927043595133,-0.15110620549094336,-0.8018961033311907,-0.765522821623186,-0.30110769738503795,-2.125508640026104,1.1282382395106132,-0.5715371663218816,1
0.46482837033995705,,1.7960248598277642,-0.6101056020005583,0.34798152646654246,0.8375696019439606,-0.1816585300167377,0.4645993781602801,1.5201894734778592,-0.7767415885286685,1
0.08057521026503589,0.8230164151762174,1.5777309262775183,-2.0701097756480666,-2.7015186768838735,0.804253110903669,-0.4470316786657524,-1.5200879235124176,-2.632124115283511,0.42262623836268914,1
-0.5824980535873813,-0.28201111709294735,0.020537366091150977,0.714785726301327,-0.43079803431193264,-0.16607337620482204,1.860954712648406,1.9629417885238087,0.5985550529926329,-0.7973672699914216,0
-1.6709133550562114,,-0.043553189212192533,0.15526413214710455,-1.432946391241677,-0.3285232225022272,-2.3436509654991617,-0.13583412140000317,-0.9112042344151053,1.370794907673876,1
-2.3651527545757376,-0.3184175338326388,1.1561236514661335,-0.7566556868347899,-0.0006651311182197528,1.0273230229064807,-2.529795920140302,-3.043888344328602,-0.09667612560416503,0.3646484796023938,1
-0.516874195239046,,1.5032574918394856,1.0642113043782133,1.3227318818605018,0.05547777004960073,-2.591320285012357,-3.421357435176372,-0.9749187968067483,1.3789072176752388,0
-0.504823565306032,,0.17583531166583166,0.9126227734987159,-0.6421349692811531,-1.0934898392871306,-1.6188124307445013,-3.2558393101820693,0.1397899188734722,-0.05156300202885702,0
-2.3713641042590248,-1.5946336654812112,1.270720318607356,-2.3497396880069283,1.9289505095857633,0.7779207036186429,-2.319187112420861,-2.8759329658308563,0.5859866223664421,0.278202828151207,1
0.009025500524915131,,0.09522718085004145,-1.4563873415342614,1.3051706713221174,-0.43342196111582254,-0.5013274469016623,0.23876682766365775,0.7526786936590912,1.5525428863494506,0
-0.13315667465741282,-1.2474984435226295,-1.1543289901621858,-0.7916437576424072,2.483316798157141,0.4110893671626403,,0.5829480404220384,0.35149325047611824,0.9307112486307416,0
-0.2730602200664502,-1.617103921653355,-0.70304988045397,-0.444796415531791,0.9860428076232532,1.0098923348657987,,1.2516565242837323,-0.581919824244956,0.6564480090897391,1
-0.06646602854045447,-0.38240205217685297,-2.4402569679922994,-0.41655655807164504,1.1824257151359223,1.8491176599324122,,0.045854004815159,-0.555724666811945,0.08425743601739193,1
-2.107105319130003,2.128107601725478,0.39085892984009485,-0.006636002262405284,1.4182249150626065,-1.0504859545163359,,-3.3328639481003712,2.220039962898178,-0.5930142208859176,0
-0.16047594003200655,0.29597719661762534,-0.9451415637536302,1.4013781541408619,-0.5920007945379684,-0.6747700743974319,0.00437672579861037,-0.7883877354283224,0.5045944464846636,2.1430553955569644,1
1.063524672718568,-1.0656632476681906,-2.178105779531631,-0.6191309111283828,0.4964284170999025,-0.4204250772278854,0.6439100751557103,1.1927314351791538,2.332427583072321,-0.2382952171970902,0
-1.9045806359431035,-1.4384727733085656,1.805962821824324,-0.35640862074589746,0.24527137404478117,-0.33248462588058825,-2.3766589493101478,-0.7988392669482853,0.21419844810698335,0.6883002261220716,1
-3.3932157035986115,3.608879915687456,0.5212994465016001,0.7060354505004723,2.639420212473054,0.5597298056510357,0.5221389339441764,1.5381543235620598,0.12599810563886032,2.2053958751265696,0
-0.605301518347478,-1.3435425421409755,0.8139128974479654,-1.983801944000015,0.2536551652449416,0.5910915691218047,-0.6915447241364182,0.21541163481242132,0.16020370891560218,-0.310447159396775,1
-2.8677663487789458,3.852341562855301,1.1854816639559203,0.4667999321941941,0.7053785291372474,-0.3104541642047652,-1.365155793069652,-1.2200987186448047,-0.6421042905954321,-0.5346690548341032,0
1.0964818978502944,-0.5634354459315405,-0.36607055471117356,0.2696306769788708,-4.297951142819998,0.653444631281608,-3.1811277549683084,-6.556521273785494,1.7224918758723826,0.30202718503532827,0
1.3519998483590825,,0.607837062956647,0.6134556364801715,-2.148918423569646,-0.15289727482282942,,0.0914159089603358,-0.42357579979471666,-1.5827576575314009,1
-0.519515693013109,1.62957178066933,-0.17465011344576004,1.051485551975396,0.3947266175319497,-0.6683250414627662,-1.6087125873335646,-1.058949236869647,1.2249798840581887,-0.44848826597488894,0
-3.5496254156647753,2.259005703781309,0.5331480241381616,0.2610247487063873,0.012759512529455619,0.09073899290676084,0.9370808305544607,-1.0255427765615437,1.0006964808844536,1.1194187691981605,0
-2.7812463260526186,,1.4658850191880557,0.7984987249435672,-1.525979344984441,1.581071718424406,,-4.171358878955936,1.390491587381899,2.438581694242323,0
-1.8509325976247195,-1.5431218293590958,1.1395289218403386,0.2943735204090604,0.8063007849565007,0.12203425557347633,,-0.18713306799250495,-1.7782002769429375,0.4447002357947928,1
-2.5344721932591994,0.3320601201780917,0.5295087751692991,-0.24405996510594866,-1.7760239952394077,-0.16575163641879828,,-1.2685745040804752,0.23866286629313677,0.3064474246375252,1
-1.8910601892788108,2.0581955362220152,-1.6079211378198532,0.5386992842698618,2.524907337074785,0.10001425465047145,,1.9170276026136333,-0.9560221837707406,1.0189413792845377,0
-0.4247092419203067,-1.579730520854531,-1.3095332192697569,-1.9524317324150728,1.6306342511674115,-1.0994800801673343,,1.158054448238508,-0.47223434533827635,1.4759940648171925,1
-1.0345514303923422,-0.7559899121650556,0.7955725040952651,-0.3415398988685128,-0.286301351879664,-0.6108867892361853,-1.3684362295331198,-0.425002954089123,0.5902605469805197,-0.2332005637937669,1
-1.3321149132330259,,1.3595295140596697,0.7863334649233997,0.6762681353201743,1.8620959235926644,-1.7397853845464455,-2.837510431002514,-1.0880826153788805,-0.33008119695409005,1
2.3578170313956144,-2.4247016254811924,-3.0744023404662975,1.6496297748570892,1.419830072906229,-0.38371529891974454,,1.1930579140705382,0.8150551632630056,-0.5807009136573694,0
0.8186588312111387,,-0.19608558305602608,0.6802685710337878,-0.8514711752145475,0.6319591505620831,1.3540136825635705,-2.9754688150708266,0.2621355730371479,0.6895834591738729,1
-4.757634619705296,-0.9051130601526554,1.7807727892183838,0.24788529298245093,-1.6626911064413739,-0.6166024148729954,-5.554099129537857,0.05889431527748301,-1.0846504539458117,-0.6688596868884841,1
0.6344888008356695,-1.8786471573513528,-1.2648691339440494,0.41376348238641203,1.9696069554621238,-0.7060223010084051,1.8103786932045374,1.1534410224286795,-0.4980791579806768,0.5320947492993139,1
0.01221897364186264,0.10056028216550839,1.6889330348102118,-1.4950045303025798,-2.312907582767944,0.2823987852771153,,0.10709344729474857,1.1894006982012362,0.081267460322264,1
0.8939230783100489,-0.5587833092025318,-0.14996230678059136,0.6229574425654543,-1.887103278354993,-0.3065469075777773,-1.800697808438943,-2.807055230704117,0.1877074900017391,1.308840424889258,0
0.26760422860654753,0.7269713733242193,-0.13948133035748939,-0.11248684681543017,-2.7401089294242573,0.26009743195726787,-1.7794485493122947,-2.277101695328402,0.0820636738010749,-0.722456984523736,0
-4.114394510650836,,1.5892007130465622,-1.306364937280833,1.322698191863809,0.3616923802856441,0.18320557062790976,-1.5847331212184694,0.35551887325905934,-0.7486248953612005,0
1.2211687124943504,-2.6685705253567464,-0.7686409134955768,-1.4035385947901966,1.4600176381193943,-0.20028061131329983,0.02119700573197858,0.6521905475396639,-0.9231361862218009,0.7610320479583951,0
2.038553300762884,-0.318733371835387,3.592881813007936,-1.349806589288676,-2.1565310656575765,-0.4652353221961043,,-0.8551530903405331,1.4885994216526002,0.6121638161433741,1
-1.9754677553632607,-0.3284561588047533,-0.3378258582433723,0.8542448095717428,-0.3779545338194501,0.3900712140736337,-2.7036213458423517,0.015225114921230909,-0.5216681405539279,0.07862486722735151,1
-1.3330509852551535,-3.8911558087112774,2.7367952817054313,-1.2041251387510379,2.327888357867759,-1.3022497239876523,,1.7877235035155499,0.1269040356918228,-1.5433857418796189,1
-1.0126725766416376,0.7530824748513713,-0.1605259610580369,0.6224490470850561,1.5009436716634523,2.549973056552273,,-1.568351077565329,-0.4848236495669058,1.1941038456833735,0
0.22294685494685074,-0.17717856931002918,-0.4299431353472186,1.288508669355623,0.6068022827673498,-0.22840792010095626,-0.679080409633009,-0.21210593939252587,0.12458016660713503,-0.7926379786929826,0
-3.0021221706681134,,-1.1797191422209568,-0.6076934948810246,0.7096327730997422,0.09172095071203293,0.013605487389283688,-0.6637943975197742,-0.8365277879167308,-0.2116291444452173,0
0.5007644910996532,,-0.9428496858995594,-0.1629908615727315,1.0153690222451823,-0.24308434831381112,0.3245348254004047,0.7826068584202379,-0.1762255499480367,1.0346447453585614,0
-0.4519935944914006,0.37758092523963727,0.16044405494825908,-0.005211158210332876,-1.9078622873889914,-0.36891982763922243,-0.8021760145682422,-0.12631490705827586,-0.14086216363210746,1.304003146783431,1
-0.9587994793455187,0.0775576987769323,-0.24422647222949712,-0.6561746151498116,0.10620390078369046,-0.536223778907454,0.577218135101373,-0.42665513553527434,-0.37029400828904374,-1.2060562342479442,0
2.298606583896512,-2.4099345500186593,-1.0698455679877066,-0.024300924266039314,1.5575641928309105,0.1809826712750604,-1.00694011371723,0.5080042139544361,0.21899236924812554,0.11939437931787665,0
0.5222507930798406,0.20719183098464172,-0.9003842456002589,0.12505996785068957,0.16959071446307528,0.5189381057678109,-0.9516556654911827,-0.48893852029698937,-0.14361169441485566,1.5175678616559087,0
1.7516946637942845,0.06496911426507435,2.586835454705139,0.16114516738878823,-2.3573249005233423,-1.672777842811767,1.0068497974194548,-0.5413713496023006,-1.6077968112914414,-0.20816299896347945,1
-0.2821863376292596,0.86350868797311,-1.214191898622178,-0.016040416144976574,-0.013836603196194952,1.0586150289506076,0.9500599473929445,1.8294093979456898,0.46373393613506064,-1.8085557338701297,0
1.4368703054521732,,-2.462363768649425,-0.1787852199727948,0.5222140663342956,1.6815793230506344,,1.137697729469547,-0.36105570263925657,0.4766831684538046,0
-3.549553818416817,,-1.9927021216887915,-0.39263014057448636,0.9991192445714498,-0.07225166653651788,-3.233867057231172,2.4782316278641807,-0.4123550037398672,0.6486060547911995,1
-2.679343745524353,,1.0838080117456037,0.2590068648377004,0.5724766750393286,-1.7034499224853779,-2.8386690307921985,-1.5964949867852634,-1.5604466639516867,0.03409918298901171,1
0.8620357384846444,-1.5670834700872405,-1.3147542410122806,-0.05694698676597587,1.0134414202183302,0.3925914776369048,0.29984654555388235,0.4754145124804675,0.3871482061965072,-0.6493091725068,0
-0.6778997329208954,0.02674472035754405,0.8895739021555584,-0.23489644120020184,0.7213579603740091,-1.7201100627503998,-1.4050140192870306,-2.0938794060023036,-1.9970592044958633,-0.21338986242804095,0
-0.5127236325944906,0.9114564108050787,-0.3969768167682507,1.2038225334882884,-1.2024821228165719,0.9357035794817845,,-1.5302971704599615,0.40071806525012665,-1.9583984180286444,0
2.2526262808264517,,1.2711298969285005,0.34136253586416276,-5.29875836264424,0.9443037519637014,1.6653520138866051,-3.0621216784749974,0.22968973454853456,-0.5176307425603122,1
-0.4092168612214021,-0.8858406049127153,1.0276489865254979,-1.3085797256210023,-0.10845571933228632,-2.2758636950180757,0.6891520315946569,-1.6495299632026375,0.7146491932330157,1.1476017621928962,1
-0.6528050887492409,-0.502132080808931,-1.2052368460064966,0.46073946538120436,1.36451897197828,-1.0132232484623767,,-1.4932431070456595,-0.18980150292645118,1.279674876381994,1
-0.2844578805586212,-0.6592685815186776,1.0052858170310954,-0.13882053254434765,-0.07916215964860723,-0.36058471965378835,,-1.5516685343846925,-0.7619255787949534,0.963332887613822,1
-0.4229546850319194,0.9727768533729919,0.31948246545993475,0.04108399616592593,-1.7135002482168704,-1.2193365928969633,-0.48020209335055225,-2.324711259867397,0.7449856909919363,1.223150124075341,1
0.7511588177501143,0.5598762117082254,0.5686230848170709,-0.9094607265833338,-1.7159635793992638,0.9540622554201055,,-0.8469396302892128,-0.15803983071015726,-0.9440853889317338,1
-3.5568919587246337,,1.129304674365298,-0.429757193327616,-1.6485982193876851,-0.433238898367721,,-3.756198286591761,-0.23421051279273664,1.3599780695936856,0
-1.7190059563937916,,-1.3458000428357348,-0.7228625349832777,-1.2489187102240926,0.5224388039995446,-1.4334317328668458,1.102850110815169,1.411883351743066,0.7040906211122693,1
-0.7416058914186311,1.6598161274535268,1.0853557218410983,-1.2120633706359,-0.9521832298173503,-1.076514925486148,,0.10911909169585332,-1.492436346505508,0.8129738864694972,0
-1.3250129618611013,1.2598857013112132,0.7832310540511007,0.19373408759835908,-0.3140834548226987,2.7436231442218375,-0.37639341898021467,-0.6436387445395936,-0.23428753567892702,-0.11109046485880204,0
-2.617834718011584,-1.1081398707417036,-2.149749563251446,1.759118748443706,2.064799120729565,-0.2957751931021886,,-1.1541502699833173,1.4061016877005401,-0.24384329876159913,1
-1.7057670719311269,1.2937550485754128,-0.3409479443936796,1.5797446875566525,1.4592074425757504,-0.8983199726078809,,-2.563648284195767,1.9566875413996867,-0.9506238675766625,0
-1.5685073717857552,1.37707546352186,0.2719482907644438,0.13198012785877802,-1.1766986995302349,0.020920491049658634,-0.3662363688039486,-1.7929735489205736,-2.116400787011476,0.9867409511837285,0
-1.1676308169032144,,1.7791330448006513,1.1882449525993608,-2.9080560822752837,-2.3942666531269423,,-1.8125940732477612,1.3831235678901037,-0.11512608143322561,1
-1.2459860261089668,-0.9875354372478877,-1.4310002589087953,-1.3668455269366133,-0.01033784136062288,0.15919850019569642,-0.8922163597842745,2.1277251525519407,-1.5648180509061054,0.14299911134707521,1
0.717926111443844,-0.7340190850276556,-1.0935954477272172,-0.808565352079177,-0.6466400002121075,-1.4702455093030349,-1.4838406081790394,-2.5993659236651605,2.0814669381342634,-0.6595177990179122,0
-0.14600971694667358,-0.25887385005800556,-0.7663038169901537,0.186693120962863,-0.6813972835515507,0.2855311845084124,0.6140268726544789,0.24022625053725077,-0.6520725579977719,0.0697373741747854,1
0.2739521816327758,1.063604067016231,-2.263914267007128,1.920865799395449,-0.6714817630668193,-0.9066793825576756,-1.3241926821957852,-1.4661417843609499,0.7326039848783956,-0.43881800250090547,0
0.9689674336261087,-1.1701841486973357,-1.1291393052452028,0.13073581917387953,1.0144181697773662,1.6629045393441455,-1.4390101966988258,-1.3277579296586945,1.737150973980813,-0.46001434849291734,0
2.0238495484855914,-1.715827878262834,-0.710357772967919,-0.02633061339451035,-0.5483610002507591,0.5989295766298353,,-1.522218063764006,-0.08143633325651811,-1.272754480574612,0
0.49469708451239514,-1.4674180759665563,1.6622047737799344,1.6508802262273155,0.7323752175837226,-1.1476226526620026,0.477231190111744,-0.9583136847427646,1.644986287287942,2.538496608228859,1
0.737889605301427,0.8832851042515446,1.1886907958522648,0.6364669674083044,-1.947088174204766,2.056671113249999,0.796807790884547,-2.637987090106793,-0.21050156628437303,-2.3529717280118927,1
-1.3535257951439916,0.06777378608159479,-2.0302921713692283,0.7507623379147603,-0.6435939113419299,1.06963801217404,-0.6095061413028229,0.5831231097983891,0.8247769805975845,-0.1584602045263796,1
-1.8725655210863152,-1.1080561456084057,0.4315101417283007,0.6440226827603482,-2.00516309212584,0.6404103227912943,-2.6499065580396564,3.575116625878599,-0.685591836286026,-1.1249450468525073,1
-0.8106466563585475,,-1.1136813774632295,-1.1976982502416393,-0.0355767506292779,1.4777467330581202,-1.658250595165322,-2.2177344396977867,-1.6407044730620082,-0.34793725376399454,0
